10,0,0.00016954,0.000279273,0.000678189,0.000887622,
500,0.000678066,0.000438866,0.000518558,0.000648564,0.000877561,
1500,0.00523631,0.00349968,0.00435997,0.00350101,0.00317175,
2500,0.0142979,0.00896886,0.00795111,0.00856457,0.00776998,
3500,0.0323148,0.0175738,0.0138954,0.0137766,0.0136379,
5000,0.0594005,0.0362346,0.028716,0.029108,0.0276026,
