10,0,0.000239959,0.00048001,0.000600005,0.00103998,
500,0.000680706,0.00092707,0.000399974,0.000759991,0.00173921,
1500,0.0115595,0.00639958,0.0059422,0.00815768,0.00858251,
2500,0.0451588,0.0256604,0.0184639,0.0197741,0.0201868,
3500,0.0979185,0.0537283,0.0372766,0.03724,0.0376016,
5000,0.216158,0.120406,0.0818794,0.0749569,0.0747125,
